n,pts_time,fps,frame_idx
100,344.52,25.0,8613
101,348.0,25.0,8700
102,351.72,25.0,8793
103,354.0,25.0,8850
104,360.0,25.0,9000
105,364.8,25.0,9120
106,366.0,25.0,9150
107,368.4,25.0,9210
108,372.0,25.0,9300
109,373.24,25.0,9331
110,378.0,25.0,9450
111,380.48,25.0,9512
112,384.0,25.0,9600
113,390.0,25.0,9750
114,391.72,25.0,9793
115,396.0,25.0,9900
116,402.0,25.0,10050
117,408.0,25.0,10200
118,413.72,25.0,10343
119,414.0,25.0,10350
120,420.0,25.0,10500
121,426.0,25.0,10650
122,426.28,25.0,10657
123,429.08,25.0,10727
124,432.0,25.0,10800
125,438.0,25.0,10950
126,444.0,25.0,11100
127,444.32,25.0,11108
128,450.0,25.0,11250
129,454.6,25.0,11365
130,456.0,25.0,11400
131,458.56,25.0,11464
132,462.0,25.0,11550
133,468.0,25.0,11700
134,474.0,25.0,11850
135,476.04,25.0,11901
136,479.68,25.0,11992
137,480.0,25.0,12000
138,483.4,25.0,12085
139,486.0,25.0,12150
140,492.0,25.0,12300
141,495.44,25.0,12386
142,498.0,25.0,12450
143,498.16,25.0,12454
144,500.36,25.0,12509
145,504.0,25.0,12600
146,510.0,25.0,12750
147,516.0,25.0,12900
148,519.92,25.0,12997
149,520.24,25.0,13006
150,521.76,25.0,13044
151,526.2,25.0,13155
152,527.76,25.0,13194
153,531.04,25.0,13276
154,533.76,25.0,13344
155,539.76,25.0,13494
156,545.76,25.0,13644
157,551.76,25.0,13794
158,557.76,25.0,13944
159,560.12,25.0,14003
160,563.76,25.0,14094
161,569.76,25.0,14244
162,575.76,25.0,14394
163,581.76,25.0,14544
164,583.64,25.0,14591
165,587.76,25.0,14694
166,593.76,25.0,14844
167,599.76,25.0,14994
168,605.76,25.0,15144
169,611.76,25.0,15294
170,615.24,25.0,15381
171,617.76,25.0,15444
172,623.76,25.0,15594
173,624.56,25.0,15613
174,629.76,25.0,15744
175,635.76,25.0,15894
176,637.84,25.0,15946
177,641.76,25.0,16044
178,647.76,25.0,16194
179,653.76,25.0,16344
180,654.04,25.0,16351
181,659.2,25.0,16480
182,659.76,25.0,16494
183,664.24,25.0,16606
184,665.76,25.0,16644
185,666.52,25.0,16663
186,668.96,25.0,16724
187,671.44,25.0,16786
188,671.76,25.0,16794
189,673.72,25.0,16843
190,677.76,25.0,16944
191,683.76,25.0,17094
192,689.76,25.0,17244
193,695.76,25.0,17394
194,698.0,25.0,17450
195,701.76,25.0,17544
196,705.12,25.0,17628
197,707.76,25.0,17694
198,713.76,25.0,17844
199,719.76,25.0,17994
200,725.76,25.0,18144
201,731.76,25.0,18294
202,733.68,25.0,18342
203,737.76,25.0,18444
204,742.84,25.0,18571
205,743.76,25.0,18594
206,747.48,25.0,18687
207,749.64,25.0,18741
208,749.76,25.0,18744
209,755.76,25.0,18894
210,756.84,25.0,18921
211,761.76,25.0,19044
212,767.12,25.0,19178
213,767.76,25.0,19194
214,773.76,25.0,19344
215,779.76,25.0,19494
216,781.56,25.0,19539
217,785.76,25.0,19644
218,791.44,25.0,19786
219,791.76,25.0,19794
220,795.72,25.0,19893
221,797.76,25.0,19944
222,800.32,25.0,20008
223,803.76,25.0,20094
224,806.4,25.0,20160
225,809.76,25.0,20244
226,813.08,25.0,20327
227,815.28,25.0,20382
228,815.76,25.0,20394
229,821.76,25.0,20544
230,823.64,25.0,20591
231,827.76,25.0,20694
232,828.92,25.0,20723
233,833.76,25.0,20844
234,839.76,25.0,20994
235,845.76,25.0,21144
236,851.76,25.0,21294
237,856.28,25.0,21407
238,857.76,25.0,21444
239,863.76,25.0,21594
240,869.76,25.0,21744
241,875.76,25.0,21894
242,878.16,25.0,21954
243,881.76,25.0,22044
244,887.08,25.0,22177
245,887.76,25.0,22194
246,893.76,25.0,22344
247,898.72,25.0,22468
248,899.76,25.0,22494
249,904.36,25.0,22609
250,905.76,25.0,22644
251,907.2,25.0,22680
252,911.76,25.0,22794
253,912.04,25.0,22801
254,914.48,25.0,22862
255,917.04,25.0,22926
256,917.76,25.0,22944
257,919.44,25.0,22986
258,923.76,25.0,23094
259,929.76,25.0,23244
260,931.8,25.0,23295
261,935.76,25.0,23394
262,940.2,25.0,23505
263,941.76,25.0,23544
264,944.0,25.0,23600
265,946.12,25.0,23653
266,947.76,25.0,23694
267,948.28,25.0,23707
268,953.76,25.0,23844
269,953.8,25.0,23845
270,955.64,25.0,23891
271,959.76,25.0,23994
272,965.76,25.0,24144
273,971.76,25.0,24294
274,974.36,25.0,24359
275,977.76,25.0,24444
276,982.12,25.0,24553
277,983.76,25.0,24594
278,989.76,25.0,24744
279,995.76,25.0,24894
280,1001.76,25.0,25044
281,1007.76,25.0,25194
282,1013.76,25.0,25344
283,1018.92,25.0,25473
284,1019.76,25.0,25494
285,1025.76,25.0,25644
286,1028.52,25.0,25713
287,1031.76,25.0,25794
288,1033.44,25.0,25836
289,1037.76,25.0,25944
290,1043.76,25.0,26094
291,1048.2,25.0,26205
292,1049.76,25.0,26244
293,1055.2,25.0,26380
294,1055.76,25.0,26394
295,1058.32,25.0,26458
296,1061.76,25.0,26544
297,1067.76,25.0,26694
298,1069.88,25.0,26747
299,1073.76,25.0,26844
300,1079.76,25.0,26994
301,1085.76,25.0,27144
302,1086.48,25.0,27162
303,1091.76,25.0,27294
304,1097.76,25.0,27444
305,1101.2,25.0,27530
306,1103.76,25.0,27594
307,1108.28,25.0,27707
308,1109.76,25.0,27744
309,1115.76,25.0,27894
310,1121.76,25.0,28044
311,1122.48,25.0,28062
312,1127.76,25.0,28194
313,1133.76,25.0,28344
314,1136.04,25.0,28401
315,1139.76,25.0,28494
316,1145.76,25.0,28644
317,1148.12,25.0,28702
318,1151.76,25.0,28794
319,1157.76,25.0,28944
320,1161.96,25.0,29049
321,1163.76,25.0,29094
322,1169.76,25.0,29244
323,1175.76,25.0,29394
324,1181.76,25.0,29544
325,1182.2,25.0,29555
326,1182.24,25.0,29556
327,1182.28,25.0,29557
1,0.0,25.0,0
2,3.6,25.0,90
3,10.36,25.0,259
4,16.52,25.0,413
5,17.84,25.0,446
6,22.92,25.0,573
7,26.92,25.0,673
8,29.56,25.0,739
9,32.4,25.0,810
10,36.0,25.0,900
11,41.88,25.0,1047
12,46.72,25.0,1168
13,49.76,25.0,1244
14,54.96,25.0,1374
15,58.48,25.0,1462
16,58.8,25.0,1470
17,63.6,25.0,1590
18,70.6,25.0,1764
19,75.6,25.0,1889
20,81.52,25.0,2038
21,84.56,25.0,2114
22,90.84,25.0,2271
23,91.2,25.0,2280
24,97.2,25.0,2430
25,103.2,25.0,2580
26,106.8,25.0,2670
27,110.4,25.0,2760
28,113.36,25.0,2834
29,116.4,25.0,2910
30,120.56,25.0,3014
31,123.2,25.0,3080
32,127.2,25.0,3180
33,131.68,25.0,3292
34,135.6,25.0,3390
35,142.6,25.0,3565
36,146.72,25.0,3668
37,153.0,25.0,3825
38,156.32,25.0,3908
39,159.6,25.0,3990
40,163.4,25.0,4085
41,164.4,25.0,4110
42,168.0,25.0,4200
43,170.44,25.0,4261
44,174.0,25.0,4350
45,179.56,25.0,4489
46,180.0,25.0,4500
47,184.52,25.0,4613
48,184.8,25.0,4620
49,187.6,25.0,4690
50,189.6,25.0,4740
51,194.28,25.0,4857
52,195.6,25.0,4890
53,199.6,25.0,4990
54,200.4,25.0,5010
55,204.0,25.0,5100
56,211.0,25.0,5275
57,214.8,25.0,5370
58,221.6,25.0,5540
59,225.52,25.0,5638
60,229.8,25.0,5745
61,234.4,25.0,5860
62,238.64,25.0,5966
63,243.6,25.0,6090
64,248.28,25.0,6207
65,255.24,25.0,6381
66,260.04,25.0,6501
67,266.4,25.0,6659
68,268.64,25.0,6716
69,271.0,25.0,6775
70,276.52,25.0,6913
71,279.6,25.0,6990
72,285.24,25.0,7131
73,288.24,25.0,7206
74,292.92,25.0,7323
75,294.0,25.0,7350
76,298.8,25.0,7470
77,304.8,25.0,7620
78,308.4,25.0,7709
79,314.08,25.0,7852
80,315.48,25.0,7887
81,317.44,25.0,7936
82,320.4,25.0,8009
83,324.4,25.0,8109
84,328.8,25.0,8220
85,334.8,25.0,8370
86,341.8,25.0,8545
87,345.84,25.0,8646
88,351.64,25.0,8791
89,358.44,25.0,8961
90,364.88,25.0,9122
91,368.16,25.0,9204
92,372.72,25.0,9318
93,373.2,25.0,9330
94,379.2,25.0,9480
95,382.8,25.0,9570
96,384.6,25.0,9615
97,386.4,25.0,9660
98,393.4,25.0,9835
99,399.04,25.0,9976
100,399.6,25.0,9990
101,404.4,25.0,10110
102,407.76,25.0,10194
103,409.84,25.0,10246
104,415.08,25.0,10377
105,417.08,25.0,10427
106,421.2,25.0,10530
107,427.48,25.0,10687
108,434.4,25.0,10860
109,437.96,25.0,10949
110,444.0,25.0,11100
111,447.52,25.0,11188
112,452.4,25.0,11310
113,457.2,25.0,11430
114,463.2,25.0,11580
115,469.2,25.0,11730
116,474.0,25.0,11850
117,478.8,25.0,11970
118,482.96,25.0,12074
119,489.88,25.0,12247
120,493.2,25.0,12330
121,497.28,25.0,12432
122,498.0,25.0,12450
123,501.6,25.0,12540
124,505.2,25.0,12630
125,509.92,25.0,12748
126,511.2,25.0,12780
127,517.2,25.0,12930
128,520.8,25.0,13019
129,524.76,25.0,13119
130,531.16,25.0,13279
131,535.2,25.0,13380
132,542.04,25.0,13551
133,548.4,25.0,13710
134,551.72,25.0,13793
135,555.6,25.0,13890
136,561.52,25.0,14038
137,568.52,25.0,14213
138,572.4,25.0,14310
139,577.16,25.0,14429
140,582.32,25.0,14558
141,588.0,25.0,14700
142,593.8,25.0,14844
143,600.0,25.0,15000
144,605.16,25.0,15129
145,612.0,25.0,15300
146,616.8,25.0,15419
147,620.6,25.0,15515
148,626.4,25.0,15660
149,633.12,25.0,15828
150,637.2,25.0,15930
151,642.64,25.0,16066
152,649.2,25.0,16230
153,654.28,25.0,16357
154,655.2,25.0,16380
155,660.0,25.0,16500
156,664.84,25.0,16621
157,666.0,25.0,16650
158,670.8,25.0,16770
159,677.56,25.0,16939
160,684.56,25.0,17114
161,690.52,25.0,17263
162,697.2,25.0,17430
163,702.0,25.0,17550
164,708.0,25.0,17700
165,713.12,25.0,17828
166,718.8,25.0,17970
167,724.8,25.0,18120
168,730.96,25.0,18274
169,737.96,25.0,18449
170,741.48,25.0,18537
171,746.52,25.0,18663
172,747.72,25.0,18693
173,751.92,25.0,18798
174,754.92,25.0,18873
175,759.36,25.0,18984
176,760.28,25.0,19007
177,765.2,25.0,19130
178,765.6,25.0,19140
179,772.6,25.0,19315
180,778.28,25.0,19457
181,778.8,25.0,19470
182,785.72,25.0,19643
183,792.0,25.0,19800
184,795.48,25.0,19887
185,802.44,25.0,20061
186,808.52,25.0,20213
187,815.32,25.0,20383
188,822.0,25.0,20550
189,826.88,25.0,20672
190,829.0,25.0,20725
191,832.16,25.0,20804
192,836.44,25.0,20911
193,843.44,25.0,21086
194,847.88,25.0,21197
195,852.0,25.0,21300
196,855.6,25.0,21390
197,859.44,25.0,21486
198,865.32,25.0,21633
199,866.4,25.0,21660
200,870.52,25.0,21763
201,873.32,25.0,21833
202,878.4,25.0,21960
203,884.4,25.0,22110
204,888.52,25.0,22213
205,894.08,25.0,22352
206,897.24,25.0,22431
207,903.6,25.0,22590
208,909.6,25.0,22740
209,912.6,25.0,22815
210,916.12,25.0,22903
211,916.8,25.0,22920
212,919.08,25.0,22977
213,920.48,25.0,23012
214,922.8,25.0,23070
215,926.4,25.0,23160
216,933.32,25.0,23333
217,936.88,25.0,23422
218,942.72,25.0,23568
219,943.2,25.0,23580
220,946.8,25.0,23670
221,952.12,25.0,23803
222,955.36,25.0,23884
223,958.68,25.0,23967
224,961.84,25.0,24046
225,964.92,25.0,24123
226,967.2,25.0,24180
227,969.28,25.0,24232
228,976.28,25.0,24407
229,980.72,25.0,24518
230,984.0,25.0,24600
231,991.0,25.0,24775
232,996.0,25.0,24900
233,1002.0,25.0,25050
234,1005.68,25.0,25142
235,1009.0,25.0,25225
236,1012.36,25.0,25309
237,1019.36,25.0,25484
238,1024.48,25.0,25612
239,1030.96,25.0,25774
240,1036.08,25.0,25902
241,1041.08,25.0,26027
242,1042.8,25.0,26070
243,1048.32,25.0,26208
244,1048.8,25.0,26220
245,1052.84,25.0,26320
246,1053.6,25.0,26339
247,1056.44,25.0,26411
248,1059.6,25.0,26489
249,1061.36,25.0,26533
250,1066.36,25.0,26658
251,1071.52,25.0,26788
252,1077.6,25.0,26939
253,1084.2,25.0,27105
254,1087.2,25.0,27180
255,1091.64,25.0,27291
1,0.0,30.0,0
2,3.0,30.0,90
3,9.0,30.0,270
4,12.1333,30.0,363
5,13.3,30.0,399
6,14.6667,30.0,440
7,18.8,30.0,564
8,19.7333,30.0,591
9,24.7,30.0,741
10,29.7,30.0,891
11,31.4,30.0,942
12,36.2,30.0,1086
13,37.1,30.0,1113
14,37.8667,30.0,1136
15,43.8667,30.0,1316
16,46.8667,30.0,1406
17,52.8667,30.0,1586
18,55.8667,30.0,1676
19,60.1667,30.0,1805
20,65.6667,30.0,1970
21,69.7333,30.0,2091
22,71.9333,30.0,2157
23,77.3,30.0,2319
24,83.8,30.0,2514
25,88.2667,30.0,2648
26,93.3667,30.0,2801
27,94.3667,30.0,2831
28,99.1333,30.0,2973
29,103.267,30.0,3098
30,106.067,30.0,3182
31,110.733,30.0,3321
32,117.733,30.0,3531
33,121.733,30.0,3651
34,125.167,30.0,3755
35,130.5,30.0,3915
36,135.7,30.0,4070
37,137.267,30.0,4118
38,141.133,30.0,4233
39,144.967,30.0,4349
40,149.967,30.0,4499
41,150.967,30.0,4529
42,153.067,30.0,4592
43,155.7,30.0,4671
44,157.367,30.0,4721
45,159.267,30.0,4778
46,164.933,30.0,4947
47,167.8,30.0,5034
48,171.0,30.0,5130
49,173.2,30.0,5196
50,175.733,30.0,5271
51,177.533,30.0,5325
52,182.5,30.0,5475
53,184.5,30.0,5535
54,191.5,30.0,5745
55,194.5,30.0,5835
56,200.5,30.0,6015
57,207.5,30.0,6225
58,211.067,30.0,6332
59,217.167,30.0,6515
60,219.267,30.0,6578
61,221.733,30.0,6651
62,223.867,30.0,6716
63,226.733,30.0,6801
64,229.367,30.0,6881
65,231.1,30.0,6933
66,233.1,30.0,6993
67,234.1,30.0,7023
68,239.133,30.0,7173
69,242.267,30.0,7268
70,243.6,30.0,7308
71,245.567,30.0,7367
72,247.8,30.0,7434
73,249.9,30.0,7497
74,251.9,30.0,7557
75,256.6,30.0,7698
76,258.8,30.0,7764
77,262.767,30.0,7883
78,264.733,30.0,7941
79,266.8,30.0,8004
80,270.7,30.0,8121
81,276.7,30.0,8301
82,283.7,30.0,8511
83,287.167,30.0,8615
84,291.7,30.0,8751
85,297.267,30.0,8918
86,302.667,30.0,9080
87,305.667,30.0,9170
88,309.4,30.0,9282
89,312.333,30.0,9369
90,316.933,30.0,9507
91,320.4,30.0,9612
92,322.3,30.0,9669
93,325.967,30.0,9779
94,329.8,30.0,9894
95,331.967,30.0,9959
96,335.667,30.0,10070
97,338.533,30.0,10155
98,340.6,30.0,10218
99,344.7,30.0,10341
100,347.7,30.0,10431
101,354.7,30.0,10641
102,360.967,30.0,10829
103,364.7,30.0,10941
104,368.967,30.0,11069
105,370.967,30.0,11129
106,374.767,30.0,11243
107,377.5,30.0,11325
108,382.6,30.0,11478
109,387.5,30.0,11625
110,391.767,30.0,11753
111,394.7,30.0,11841
112,395.7,30.0,11871
113,399.1,30.0,11973
114,402.0,30.0,12060
115,403.267,30.0,12098
116,406.167,30.0,12185
117,406.767,30.0,12203
118,407.933,30.0,12237
119,411.933,30.0,12357
120,415.133,30.0,12453
121,418.567,30.0,12557
122,423.6,30.0,12708
123,423.967,30.0,12719
124,425.967,30.0,12779
125,430.967,30.0,12929
126,437.533,30.0,13125
127,443.8,30.0,13314
128,447.967,30.0,13439
129,451.133,30.0,13533
130,458.1,30.0,13743
131,462.533,30.0,13875
132,469.267,30.0,14078
133,473.533,30.0,14205
134,475.9,30.0,14277
135,479.4,30.0,14382
136,486.0,30.0,14580
137,491.567,30.0,14747
138,496.2,30.0,14886
139,503.2,30.0,15096
140,509.2,30.0,15276
141,514.0,30.0,15420
142,519.367,30.0,15581
143,522.6,30.0,15678
144,525.067,30.0,15752
145,529.0,30.0,15870
146,533.0,30.0,15990
147,535.0,30.0,16050
148,539.667,30.0,16190
149,543.333,30.0,16299
150,546.1,30.0,16383
151,551.3,30.0,16539
152,557.667,30.0,16730
153,562.4,30.0,16872
154,565.2,30.0,16956
155,568.8,30.0,17064
156,575.8,30.0,17274
157,581.6,30.0,17448
158,584.6,30.0,17538
159,589.567,30.0,17687
160,595.767,30.0,17873
161,598.9,30.0,17967
162,603.6,30.0,18108
163,609.867,30.0,18296
164,614.6,30.0,18438
165,620.6,30.0,18618
166,626.0,30.0,18780
167,629.767,30.0,18893
168,635.667,30.0,19070
169,640.967,30.0,19229
170,645.167,30.0,19355
171,652.167,30.0,19565
172,656.533,30.0,19695
173,658.7,30.0,19761
174,663.867,30.0,19916
175,665.9,30.0,19977
176,669.6,30.0,20088
177,674.7,30.0,20241
178,675.867,30.0,20276
179,682.567,30.0,20477
180,686.567,30.0,20597
181,691.967,30.0,20759
182,697.4,30.0,20922
183,703.667,30.0,21110
184,707.5,30.0,21225
185,709.933,30.0,21297
186,716.933,30.0,21507
187,723.533,30.0,21705
188,728.567,30.0,21857
189,731.967,30.0,21959
190,736.967,30.0,22109
191,741.8,30.0,22254
192,746.5,30.0,22395
193,752.567,30.0,22577
194,757.4,30.0,22722
195,760.167,30.0,22805
196,762.5,30.0,22875
197,764.2,30.0,22926
198,768.4,30.0,23052
199,770.4,30.0,23112
200,773.567,30.0,23207
201,780.567,30.0,23417
202,785.567,30.0,23567
203,789.767,30.0,23693
204,796.0,30.0,23880
205,802.3,30.0,24069
206,805.933,30.0,24177
207,811.3,30.0,24339
208,814.3,30.0,24429
209,818.367,30.0,24551
210,822.467,30.0,24674
211,828.0,30.0,24840
212,834.7,30.0,25041
213,836.6,30.0,25098
214,837.7,30.0,25131
215,843.867,30.0,25316
216,850.7,30.0,25521
217,854.467,30.0,25634
218,861.467,30.0,25844
219,866.467,30.0,25994
220,871.2,30.0,26136
221,873.9,30.0,26217
222,875.333,30.0,26259
223,877.267,30.0,26318
224,879.467,30.0,26384
225,880.567,30.0,26417
226,883.733,30.0,26511
227,886.5,30.0,26595
228,889.5,30.0,26685
229,894.867,30.0,26846
230,898.333,30.0,26949
231,900.267,30.0,27008
232,905.267,30.0,27158
233,912.267,30.0,27368
234,918.9,30.0,27567
235,924.733,30.0,27741
236,931.7,30.0,27951
237,936.7,30.0,28101
238,942.667,30.0,28280
239,946.967,30.0,28409
240,949.967,30.0,28499
241,953.533,30.0,28605
242,955.867,30.0,28676
243,957.533,30.0,28725
244,958.867,30.0,28766
245,965.0,30.0,28950
246,971.367,30.0,29141
247,977.267,30.0,29318
248,983.333,30.0,29499
249,986.667,30.0,29600
250,989.667,30.0,29690
251,994.533,30.0,29835
252,1000.33,30.0,30009
253,1003.4,30.0,30102
254,1009.87,30.0,30296
255,1016.6,30.0,30498
256,1020.87,30.0,30626
257,1021.57,30.0,30647
258,1027.17,30.0,30815
259,1031.17,30.0,30935
260,1034.57,30.0,31037
261,1040.7,30.0,31221
262,1043.7,30.0,31311
263,1049.0,30.0,31470
264,1053.7,30.0,31611
265,1055.13,30.0,31653
266,1058.47,30.0,31754
267,1060.0,30.0,31800
268,1065.0,30.0,31950
269,1068.2,30.0,32046
270,1074.07,30.0,32222
271,1080.07,30.0,32402
272,1087.07,30.0,32612
273,1090.07,30.0,32702
274,1094.47,30.0,32834
275,1101.47,30.0,33044
276,1108.47,30.0,33254
277,1112.47,30.0,33374
278,1115.93,30.0,33477
279,1121.8,30.0,33654
280,1127.07,30.0,33812
281,1133.37,30.0,34001
282,1140.37,30.0,34211
283,1146.57,30.0,34397
284,1151.57,30.0,34547
285,1154.57,30.0,34637
286,1159.3,30.0,34779
287,1162.77,30.0,34883
288,1166.7,30.0,35001
289,1172.93,30.0,35187
290,1178.17,30.0,35345
291,1183.87,30.0,35516
292,1188.27,30.0,35648
293,1190.33,30.0,35709
294,1197.33,30.0,35919
295,1200.33,30.0,36009
296,1204.77,30.0,36143
297,1207.8,30.0,36234
298,1209.77,30.0,36293
299,1216.77,30.0,36503
300,1223.1,30.0,36693
301,1226.1,30.0,36783
302,1229.93,30.0,36897
303,1231.7,30.0,36951
304,1236.17,30.0,37085
305,1238.33,30.0,37149
306,1240.53,30.0,37215
307,1241.87,30.0,37256
308,1245.97,30.0,37379
309,1250.3,30.0,37509
310,1256.3,30.0,37689
311,1263.0,30.0,37890
1,0.0,30.0,0
2,3.0,30.0,90
3,7.56667,30.0,227
4,10.5667,30.0,317
5,13.1667,30.0,395
6,16.2667,30.0,488
7,18.3,30.0,549
8,21.9,30.0,657
9,23.2,30.0,696
10,28.2,30.0,846
11,29.3667,30.0,881
12,32.6667,30.0,980
13,35.6,30.0,1068
14,42.5333,30.0,1275
15,49.5333,30.0,1485
16,55.8667,30.0,1676
17,57.6,30.0,1728
18,58.5,30.0,1755
19,61.6,30.0,1848
20,65.5,30.0,1965
21,67.6667,30.0,2030
22,71.3667,30.0,2141
23,74.0,30.0,2220
24,79.3667,30.0,2381
25,83.9333,30.0,2517
26,85.8,30.0,2574
27,91.5,30.0,2745
28,96.1333,30.0,2883
29,98.3,30.0,2949
30,102.0,30.0,3060
31,105.267,30.0,3158
32,106.767,30.0,3203
33,113.767,30.0,3413
34,116.767,30.0,3503
35,121.2,30.0,3636
36,124.767,30.0,3743
37,130.767,30.0,3923
38,134.167,30.0,4025
39,140.0,30.0,4200
40,145.6,30.0,4368
41,146.6,30.0,4398
42,149.667,30.0,4490
43,153.267,30.0,4598
44,160.267,30.0,4808
45,165.933,30.0,4977
46,172.0,30.0,5160
47,178.567,30.0,5357
48,184.3,30.0,5529
49,189.133,30.0,5673
50,192.133,30.0,5763
51,194.8,30.0,5844
52,197.533,30.0,5925
53,203.667,30.0,6110
54,207.133,30.0,6213
55,213.167,30.0,6395
56,216.7,30.0,6501
57,223.7,30.0,6711
58,227.7,30.0,6831
59,234.7,30.0,7041
60,240.8,30.0,7224
61,246.8,30.0,7404
62,250.767,30.0,7523
63,255.367,30.0,7661
64,262.367,30.0,7871
65,268.767,30.0,8063
66,275.367,30.0,8261
67,280.767,30.0,8423
68,283.933,30.0,8517
69,288.867,30.0,8666
70,295.867,30.0,8876
71,299.133,30.0,8973
72,303.567,30.0,9107
73,305.567,30.0,9167
74,310.067,30.0,9302
75,312.067,30.0,9362
76,318.733,30.0,9561
77,324.3,30.0,9729
78,325.3,30.0,9759
79,329.4,30.0,9882
80,331.667,30.0,9950
81,337.0,30.0,10110
82,341.767,30.0,10253
83,344.8,30.0,10344
84,351.4,30.0,10542
85,354.367,30.0,10631
86,357.167,30.0,10715
87,361.367,30.0,10841
88,364.2,30.0,10926
89,368.333,30.0,11049
90,372.867,30.0,11186
91,374.267,30.0,11228
92,376.867,30.0,11306
93,381.467,30.0,11444
94,384.467,30.0,11534
95,387.6,30.0,11628
96,391.567,30.0,11747
97,394.367,30.0,11831
98,396.933,30.0,11907
99,399.3,30.0,11979
100,402.467,30.0,12074
101,405.733,30.0,12171
102,409.133,30.0,12273
103,416.133,30.0,12483
104,421.133,30.0,12633
105,427.133,30.0,12813
106,431.567,30.0,12947
107,437.667,30.0,13130
108,439.9,30.0,13197
109,441.7,30.0,13251
110,445.8,30.0,13374
111,449.667,30.0,13490
112,450.9,30.0,13527
113,454.767,30.0,13643
114,460.333,30.0,13809
115,462.933,30.0,13887
116,465.4,30.0,13962
117,469.0,30.0,14070
118,470.167,30.0,14105
119,471.733,30.0,14151
120,478.733,30.0,14361
121,484.7,30.0,14541
122,487.167,30.0,14615
123,490.167,30.0,14705
124,495.167,30.0,14855
125,498.1,30.0,14943
126,501.1,30.0,15033
127,503.0,30.0,15090
128,507.9,30.0,15237
129,511.7,30.0,15351
130,514.267,30.0,15428
131,517.933,30.0,15537
132,520.733,30.0,15621
133,522.367,30.0,15671
134,526.667,30.0,15800
135,531.967,30.0,15959
136,534.167,30.0,16025
137,538.167,30.0,16145
138,542.567,30.0,16277
139,544.967,30.0,16349
140,551.933,30.0,16557
141,554.933,30.0,16647
142,559.133,30.0,16773
143,563.667,30.0,16910
144,568.667,30.0,17060
145,574.667,30.0,17240
146,578.333,30.0,17349
147,580.533,30.0,17415
148,585.733,30.0,17571
149,587.8,30.0,17634
150,592.7,30.0,17781
151,598.8,30.0,17964
152,603.367,30.0,18101
153,609.367,30.0,18281
154,612.3,30.0,18369
155,615.733,30.0,18471
156,618.567,30.0,18557
157,620.567,30.0,18617
158,623.567,30.0,18707
159,630.567,30.0,18917
160,634.167,30.0,19025
161,637.6,30.0,19128
162,642.5,30.0,19275
163,645.8,30.0,19374
164,651.567,30.0,19547
165,658.067,30.0,19742
166,663.1,30.0,19893
167,669.067,30.0,20072
168,675.667,30.0,20270
169,682.533,30.0,20475
170,687.4,30.0,20622
171,694.3,30.0,20829
172,701.067,30.0,21032
173,707.067,30.0,21212
174,713.467,30.0,21404
175,716.567,30.0,21497
176,718.6,30.0,21558
177,722.3,30.0,21669
178,727.267,30.0,21818
179,728.267,30.0,21848
180,733.267,30.0,21998
181,734.6,30.0,22038
182,736.933,30.0,22107
183,739.933,30.0,22197
184,745.4,30.0,22362
185,748.733,30.0,22461
186,755.733,30.0,22671
187,761.9,30.0,22857
188,765.4,30.0,22962
189,771.367,30.0,23141
190,774.667,30.0,23240
191,781.667,30.0,23450
192,785.333,30.0,23559
193,790.767,30.0,23723
194,797.667,30.0,23930
195,800.667,30.0,24020
196,806.967,30.0,24209
197,809.967,30.0,24299
198,816.933,30.0,24507
199,821.167,30.0,24635
200,823.5,30.0,24705
201,828.967,30.0,24869
202,833.967,30.0,25019
203,840.8,30.0,25224
204,846.367,30.0,25391
205,852.767,30.0,25583
206,859.767,30.0,25793
207,866.333,30.0,25989
208,872.8,30.0,26184
209,875.8,30.0,26274
210,881.8,30.0,26454
211,885.5,30.0,26565
212,887.5,30.0,26625
213,890.967,30.0,26729
214,896.967,30.0,26909
215,903.167,30.0,27095
216,906.2,30.0,27186
217,909.167,30.0,27275
218,910.467,30.0,27314
219,917.467,30.0,27524
220,923.467,30.0,27704
221,926.867,30.0,27806
222,932.1,30.0,27963
223,937.3,30.0,28119
224,941.1,30.0,28233
225,947.733,30.0,28431
226,948.1,30.0,28443
227,951.867,30.0,28556
228,957.667,30.0,28730
229,963.667,30.0,28910
230,965.767,30.0,28973
231,967.733,30.0,29031
232,971.533,30.0,29145
233,974.133,30.0,29223
234,977.667,30.0,29330
235,981.7,30.0,29451
236,988.7,30.0,29661
237,992.1,30.0,29763
238,997.533,30.0,29925
239,1004.53,30.0,30135
240,1009.7,30.0,30291
241,1012.33,30.0,30369
242,1013.6,30.0,30408
243,1020.6,30.0,30618
244,1025.2,30.0,30756
245,1029.2,30.0,30876
246,1034.53,30.0,31035
247,1038.2,30.0,31146
248,1043.33,30.0,31299
249,1048.4,30.0,31452
250,1052.97,30.0,31589
251,1057.53,30.0,31725
252,1063.4,30.0,31902
253,1067.4,30.0,32022
254,1074.4,30.0,32232
255,1078.37,30.0,32351
256,1080.8,30.0,32424
257,1083.53,30.0,32505
258,1086.9,30.0,32607
259,1090.13,30.0,32703
260,1093.2,30.0,32796
261,1097.13,30.0,32913
262,1101.73,30.0,33051
263,1106.3,30.0,33189
